Algorithm: Kruskal's MST
1531 5800 41
24 9423 41
3031 9965 41
462 8485 41
1114 1419 41
5087 7600 41
255 8378 41
76 7030 41
916 8511 41
3162 7499 41
5963 8214 41
4544 7721 41
2636 6463 41
7699 9454 41
1097 1533 42
2068 8591 42
6879 7376 42
2051 8709 42
693 4779 42
2135 3553 42
2066 2106 42
2959 5984 42
6186 6571 42
1311 2802 42
2757 8581 42
3603 5550 42
5528 7709 42
7441 7749 42
2864 4431 42
7215 8386 42
1839 3511 42
3954 6957 42
5118 8307 42
2393 6950 42
4674 5031 42
1120 8972 42
8194 9199 42
4590 5654 42
1478 1629 42
2630 9529 42
4207 6742 42
416 428 42
7401 7864 42
8002 8766 42
2192 7873 42
4882 5021 42
486 1651 42
4537 4542 42
1948 2658 42
5983 8056 42
5327 9033 42
6929 9782 42
304 4482 42
3624 9995 42
33 398 42
7289 8888 42
630 2309 42
1728 7555 42
3726 9082 42
299 8947 42
6503 8559 42
1016 6754 42
4105 7514 42
6269 6638 42
1609 3973 42
42 49 42
8077 8630 42
1190 1265 42
1804 4704 42
225 403 42
8385 8778 42
1702 3822 42
3811 6838 43
2267 3030 43
1449 8474 43
1479 6070 43
785 1086 43
1677 8611 43
1381 2496 43
265 5955 43
3844 8268 43
2405 5799 43
5525 6806 43
4863 8585 43
5769 8933 43
3125 9607 43
3710 6944 43
3343 6790 43
2961 8137 43
6260 8618 43
280 2564 43
3793 8679 43
4022 9938 43
6685 6849 43
9334 9369 43
2775 3552 43
6185 7723 43
788 9087 43
6804 9508 43
6181 6551 43
3114 4603 43
77 9647 43
2493 9499 43
3155 6227 43
7412 8743 43
2342 8457 43
4206 6627 43
959 3663 43
3786 9036 43
8351 8765 43
7550 8831 43
2941 4675 43
5613 6239 43
5800 6777 43
6968 8601 43
2686 5314 43
1152 3969 43
1611 4542 43
4110 4287 43
1905 6500 43
458 2649 43
1141 4968 43
2029 2149 43
3559 5711 43
4677 9847 43
2025 6809 43
1194 8391 43
4653 6692 43
5285 5546 43
2851 5189 43
4612 7267 43
1960 7230 43
4480 5391 43
3517 8330 43
136 5918 43
3538 5405 44
6238 9358 44
1393 8731 44
2986 7230 44
6309 8326 44
4109 9483 44
3692 8299 44
3476 4274 44
5006 6446 44
3213 8318 44
6933 8166 44
6796 8631 44
962 2015 44
6549 8279 44
3094 5065 44
1155 2986 44
2827 5001 44
5205 7370 44
4027 8153 44
4784 5045 44
2721 5512 44
1553 2693 44
3308 8422 44
2475 5599 44
5615 6750 44
633 1702 44
574 4194 44
6741 8204 44
2949 5456 44
3456 9663 44
1480 2821 44
8198 8575 44
2568 8079 44
3961 8386 44
7323 8009 44
329 3972 44
8626 9715 44
1764 3836 44
304 7034 44
692 4653 44
7648 7651 44
2331 7383 44
2055 7537 44
1767 5396 44
5823 6671 44
2513 8003 44
1874 5172 44
2065 2501 44
3186 5555 44
695 3787 44
5694 6068 44
1835 3490 44
8183 9460 44
4029 5122 44
929 9802 44
8290 9081 44
98 2247 44
4385 7319 44
1195 7762 44
3170 9816 44
6466 8229 44
1667 6814 44
1445 3721 44
7361 9073 44
4874 5056 44
7835 9438 44
4654 8175 45
7656 9318 45
7264 8779 45
2808 2852 45
4300 7675 45
8799 9518 45
3593 4596 45
1885 5136 45
3267 3666 45
1692 3828 45
2299 7973 45
118 543 45
863 4248 45
9251 9965 45
120 7323 45
6953 9762 45
120 888 45
3059 9512 45
6426 7494 45
893 1870 45
5253 5785 45
4864 8691 45
1724 2615 45
4931 9846 45
5210 9283 45
2237 5434 45
4652 7744 45
4353 8403 45
1339 7626 45
933 4497 45
2554 7595 45
619 1252 45
3836 3958 45
4111 9303 45
704 2499 45
7632 8172 45
2158 9212 45
4438 7338 45
4448 9255 45
1113 9860 45
2027 8875 45
8898 9213 45
5758 7809 45
338 814 45
2870 3068 45
525 3646 45
2570 5904 45
7522 8628 45
5512 8207 45
2402 4033 45
6262 6348 45
9036 9866 45
7616 8716 45
6118 7755 45
7354 7588 45
4775 9166 46
246 1751 46
168 5559 46
3104 7132 46
800 9264 46
3058 4346 46
2236 6969 46
442 981 46
9232 9983 46
1482 1807 46
5523 8655 46
827 2429 46
4585 4931 46
2711 5691 46
1389 1602 46
4069 7471 46
5107 8294 46
1290 4220 46
3071 6381 46
109 208 46
1664 3339 46
5047 6336 46
8236 8276 46
5702 9624 46
606 1224 46
4535 6930 46
5473 6056 46
2526 9960 46
751 2862 46
4201 9484 46
1279 8227 46
4659 5778 46
1742 2960 46
6545 9279 46
1075 3269 47
7796 9901 47
1505 2873 47
2195 6866 47
294 539 47
4622 6990 47
2655 7342 47
7180 8742 47
2777 9308 47
1803 8962 47
6426 9224 47
2310 4421 47
1616 1985 47
1306 1323 47
5599 6699 47
4141 8667 47
1186 6871 47
2994 9096 47
9178 9632 47
4053 7619 47
3266 9060 47
1494 3246 47
26 6153 47
1733 1869 47
602 6211 47
3783 9742 47
4607 6882 47
4120 4609 47
4380 8828 47
6443 9030 47
4023 7819 47
3773 7256 47
1923 3735 47
4748 9360 47
5880 7160 47
814 1502 47
3124 3671 47
9730 9800 47
5149 9398 47
8238 9143 47
1440 5043 47
3101 3868 47
2206 5973 47
6374 6543 47
8270 8627 47
885 1670 47
7373 8437 47
6437 7625 47
4551 8064 47
3853 4688 47
6358 9718 47
3861 7598 47
3814 7972 47
1388 6395 47
3535 9432 47
1639 4310 47
3158 5110 48
6539 8834 48
9396 9990 48
801 6046 48
3229 4410 48
299 6089 48
413 1318 48
3209 5961 48
1613 4514 48
4198 6133 48
9053 9258 48
700 5124 48
657 855 48
6836 8302 48
5410 8337 48
5164 5920 48
5162 6482 48
1737 4625 48
3110 5128 48
7 194 48
418 1070 48
6411 6434 48
2578 3527 48
6384 6608 48
512 6693 48
688 9017 48
1332 4534 48
1866 9722 48
1267 9063 48
6349 7926 48
2846 8775 48
4543 5173 48
1088 6511 48
6328 6640 48
928 7491 48
2948 8563 48
2264 3801 48
1634 7010 49
4685 6669 49
621 5303 49
7560 9166 49
4641 8575 49
4289 7730 49
3162 5300 49
3897 4133 49
578 9338 49
3173 5277 49
724 1263 49
4005 9383 49
9342 9491 49
2526 5851 49
2541 4329 49
4622 7676 49
2512 3753 49
7948 9390 49
247 3650 49
3536 6703 49
926 8544 49
2803 3102 49
544 1910 49
7954 9754 49
5139 7619 49
2941 6351 49
3701 6377 49
6448 8900 49
4423 5815 49
7204 9703 49
4174 7275 49
1756 5264 49
1802 5381 49
3333 3673 49
2208 8836 49
1020 4444 49
220 1813 49
2169 9280 49
5940 7375 49
1008 2447 49
851 1288 49
71 6146 49
7786 8927 49
8370 9013 49
5794 9025 49
429 2230 50
8114 8918 50
2190 9810 50
2707 4548 50
3063 7275 50
6316 9305 50
1269 4816 50
2364 2784 50
5593 6253 50
3213 7131 50
5614 7268 50
3974 7820 50
4999 6328 50
208 9441 50
3215 6359 50
2385 3277 50
434 2000 50
5397 9814 50
101 6356 50
7443 8048 50
3898 4369 50
1045 4166 50
2637 8854 50
2637 4721 50
6551 9116 50
6940 8283 50
4397 6850 50
8164 8633 50
6088 8629 50
3791 5489 50
2834 6066 50
524 7044 50
7717 8532 50
4675 5874 50
951 6297 50
7237 8802 50
3020 4371 50
1552 3385 50
3663 6091 50
1859 3215 50
2257 3211 50
5518 7851 50
2051 9734 51
8658 9400 51
2714 6963 51
4452 9668 51
1169 2013 51
8952 9227 51
4119 9886 51
1358 4515 51
6133 8867 51
5335 6376 51
390 4881 51
6820 8826 51
4649 9531 51
4649 9015 51
2060 9353 51
585 9476 51
3057 4417 51
3276 6808 51
3269 4838 51
1528 3755 51
2220 3264 51
1270 4666 51
5413 7131 51
7408 8869 51
3306 6486 51
1462 6088 51
832 6152 51
3593 7434 51
1591 5366 51
3764 5002 51
4044 5835 51
3131 6317 51
5400 6735 51
1014 7134 51
6274 7561 51
1390 4198 51
4645 9205 51
3663 4624 51
3394 6471 51
4023 8903 51
5651 8368 51
4376 6614 52
1519 3784 52
5956 9596 52
3 5305 52
480 2115 52
1352 4821 52
1227 6875 52
5944 9868 52
762 6509 52
3728 7580 52
5412 6222 52
8679 8745 52
7809 8425 52
6492 9825 52
1462 6082 52
3231 4969 52
6485 6793 52
3217 8765 52
4770 6053 52
3719 8913 52
4251 4404 52
272 1135 52
3966 9453 52
1640 7624 52
2057 2381 52
6819 8346 52
1109 5670 52
5567 6513 52
508 7687 52
6840 8824 52
4676 9962 52
1505 4024 52
3478 7371 52
3095 7345 52
1056 2198 52
1397 5261 52
6762 7632 52
5377 7224 52
538 2415 53
7166 7759 53
2705 6269 53
4382 7317 53
9253 9502 53
6192 9298 53
7751 9609 53
5377 5524 53
6633 7467 53
4808 4831 53
2482 5999 53
8854 9264 53
6122 8655 53
4923 5898 53
2356 2935 53
978 4547 53
5440 7912 53
2647 6410 53
1351 9339 53
4086 9695 53
8480 9159 53
1880 9464 53
1225 2687 54
1282 1963 54
5881 8791 54
7323 7438 54
3867 8429 54
4143 7450 54
8362 8625 54
1150 9196 54
445 4451 54
223 1583 54
3962 5930 54
4108 9007 54
3512 6612 54
995 3123 54
44 3763 54
3101 4236 54
6833 9757 54
2999 5108 54
9808 9945 54
2368 2373 54
3098 6906 54
3844 5592 54
2464 4765 54
5665 7403 54
7647 9185 54
1490 7400 54
6582 6625 54
6451 6726 54
732 1407 55
333 2839 55
4674 8941 55
1274 6038 55
5903 6339 55
3087 4929 55
8499 9690 55
5484 6895 55
1360 7813 55
5352 9941 55
8091 9294 55
6591 8316 55
2399 9462 55
1729 5233 55
7964 9832 55
6653 8816 55
4898 7915 55
517 5095 55
3893 5815 55
788 5064 55
8504 8674 56
3448 4577 56
8304 8856 56
3957 5386 56
4262 6716 56
3527 9275 56
3677 5757 56
2112 9709 56
1977 9897 56
1310 9485 56
2822 6318 56
2705 5787 56
7229 7814 56
1644 9151 56
6842 6871 56
1236 5425 56
4767 8720 56
2088 3313 56
2646 9334 56
1666 3745 56
2478 2682 56
2197 9116 57
2190 8223 57
2088 2849 57
1067 9269 57
4280 6258 57
6758 7385 57
2582 5651 57
2216 8651 57
6545 6987 57
4859 9792 57
5213 6569 57
60 7340 57
425 8568 57
2928 3806 57
8606 9020 57
5132 8058 57
7314 9174 57
2021 4945 57
1782 6927 57
9046 9513 57
4329 7629 58
86 718 58
726 9274 58
1491 1494 58
2563 4546 58
40 7143 58
690 8297 58
3780 3803 58
1 2378 58
3167 4396 58
752 7540 58
3526 9331 58
1961 8907 58
1054 2876 58
3355 5155 58
2323 5608 58
7881 9145 58
8543 9839 58
3572 9261 58
3020 9584 58
2678 9042 58
2918 6956 58
2630 3998 58
2726 3493 58
4530 7693 58
2239 5466 59
3293 9624 59
1499 6174 59
57 773 59
3895 8810 59
7719 8713 59
3469 5533 59
9572 9748 59
1089 4419 59
2005 2427 59
1201 5811 59
4033 5826 59
1038 7158 59
2722 7981 59
7436 7993 59
580 8237 59
2133 2695 59
9114 9340 59
4752 8490 59
6729 9091 59
2457 8570 59
3326 9452 60
7609 8274 60
1422 1820 60
4179 6798 60
1751 3807 60
398 2916 60
4384 6395 60
2793 6155 60
6362 8606 60
254 857 60
2003 5903 60
3445 7301 60
709 2815 60
182 4966 60
2032 5502 60
8516 9342 60
1255 9139 60
5121 7354 60
1509 9799 60
4827 9544 60
835 2099 60
4625 8347 60
5728 7533 61
1241 5965 61
629 7363 61
772 9901 61
2868 3082 61
1324 8282 61
5077 5358 61
570 2132 61
2186 3222 61
786 6794 61
911 2503 61
4876 5722 61
3897 4518 61
5875 7952 61
2242 9493 61
6643 9741 61
7006 8253 61
4114 5025 61
1081 9214 62
4774 7113 62
1632 1884 62
6059 8580 62
4684 7070 62
4281 5435 62
6591 9869 62
2430 8360 62
4657 9293 62
3998 9724 62
3730 5988 62
2705 8329 62
85 922 62
4726 7266 62
4235 9449 62
214 6774 62
5710 9714 63
5592 6530 63
6618 9716 63
1577 1927 63
1687 8607 63
1687 2301 63
6361 8353 63
5538 9462 63
2097 2787 63
5327 6505 63
5074 6384 63
5759 5859 63
202 6409 63
4154 5935 63
5532 7617 63
3678 9119 63
2207 5644 63
658 6035 63
232 3071 63
6740 6944 63
2953 4729 63
1317 1818 63
3786 5839 64
7322 9560 64
5306 6064 64
7088 9708 64
3915 4711 64
2393 6154 64
8162 9987 64
5977 8672 64
6036 9965 64
3164 6030 64
747 5410 64
5972 6872 64
38 4916 65
3312 5900 65
3165 6681 65
6852 8702 65
866 2431 65
495 8787 65
2769 4157 65
3952 4267 65
6108 6140 65
1962 3674 65
7146 7682 65
5026 6059 65
2858 6458 65
158 1137 66
5503 7606 66
39 9105 66
952 3452 66
3616 5050 66
891 8281 66
3808 8260 66
918 5589 66
5437 6941 66
526 3074 66
4252 5295 66
3832 5074 67
4875 7846 67
2336 8041 67
857 3897 67
2443 5856 67
6243 8997 67
5788 9973 67
5865 9808 67
1141 6360 67
7666 8926 67
4081 7688 67
8956 9503 67
2727 4219 67
5873 8710 68
6699 7546 68
1215 2358 68
792 4041 68
250 6954 68
2221 8615 68
880 9689 68
410 8104 68
2052 8462 69
386 4689 69
5446 8315 69
8468 8964 69
2567 5017 69
8836 9942 69
2575 7942 69
2276 7677 69
1042 1325 69
1478 2011 69
836 4844 70
6690 9029 70
1429 6880 70
2935 5653 70
5896 7401 70
3542 6182 70
4059 5131 70
6563 9112 71
5728 9949 71
5698 6319 71
4978 7888 71
4330 6393 71
5941 9439 71
6248 7068 71
501 5943 71
5023 7489 71
1516 5293 71
1178 7038 72
1064 6311 72
1917 4237 72
1251 6929 72
6674 7163 72
4199 5199 72
4105 4993 72
3639 6863 72
313 3274 73
4150 5180 73
4184 7501 73
9070 9156 73
6504 9115 73
7364 7800 74
2533 6684 74
3404 4838 74
6116 9926 74
9395 9403 75
3805 4924 75
5954 8776 75
1127 7684 75
3238 9353 75
4233 8621 75
4430 5450 75
2108 5033 76
2391 8579 76
6283 8226 76
1497 7874 76
663 1635 76
1332 1759 76
4333 9256 76
3247 5905 76
3719 9906 76
4084 5715 76
3545 8498 76
570 4706 77
8187 8497 77
5534 9071 77
4443 8159 77
4421 4694 77
666 6878 77
4753 9636 77
86 5482 78
2357 5305 79
4506 9725 79
4166 8399 79
1575 6380 79
95 8828 80
4830 6248 80
3537 4909 81
7833 8621 81
6982 8352 81
7799 7829 81
5971 9567 81
1952 7780 81
5012 5681 82
956 2284 82
899 6971 82
2517 4899 82
7120 8787 82
1137 3955 82
7246 9429 82
2507 7719 82
6700 9127 83
8332 8999 83
5049 9097 83
4736 8544 83
6322 8383 84
3852 4304 84
1584 9621 84
507 3314 84
576 6767 85
5075 9158 85
7717 9783 85
565 7240 85
3661 4321 86
7667 7790 86
981 1894 86
4374 7872 86
1528 6232 87
7540 7928 87
4952 7324 87
3001 6104 87
2152 4460 88
8143 9463 88
6687 8435 88
8252 9588 88
1088 1557 89
2899 4130 89
8944 9978 89
8794 9365 90
1080 8078 90
3159 3892 90
5197 6992 92
497 3649 93
2578 8744 94
1127 9417 96
185 5995 97
7393 9207 97
6480 8416 98
3566 8419 99
602 6184 100

Total MST weight: 203230
Execution time: 11.112 ms
